Product Manufacturer,YoW Product#,YoW Item#,Mfctr. Model No.,Product Code, List Price , DBM , Image Name ,Collection Name,Product Name,Product Name Short,Finish,Product Description, Product Weight ,Bullet #1,Bullet #2,Bullet #3,Bullet #4,Bullet #5,Bullet #6,Bullet #7,Bullet #8,Bullet #9,Bullet #10,Bullet #11,Bullet #12,Bullet #13,UPC,Lead Restriction?,Shipping Method
Pegasus,PE202760227H,467830,20276-0227H2,PE-20276-0227H2, 54.69 , N , PE_202760227H2.jpg ,Lyndhurst Series,"Pegasus 20276-0227H2 Lyndhurst Collection 24-Inch Towel Bar, Mediterranean Bronze Finish","Pegasus 20276-0227H2 Lyndhurst 24"" Towel Bar",Mediterranean Bronze,Pegasus Lyndhurst Collection 24-Inch Towel Bar in Mediterranean Bronze # 20276-0227H2. This 24-Inch Towel Bar has a mediterranean bronze finish. Its innovative styling and world-class manufacturing blend together for an innovative bath accessory line to compliment any décor. , 0.80 ,,,,,,,,,,,,,,6925699907925,N,UPS
Pegasus,PE202760216,467787,20276-0216,PE-20276-0216, 54.69 , N , PE_202760216.jpg ,Lyndhurst Series,"Pegasus 20276-0216 Lyndhurst Collection 24-Inch Towel Bar, Oil Rubbed Bronze Finish","Pegasus 20276-0216 Lyndhurst 24"" Towel Bar",Oil Rubbed Bronze,Pegasus Lyndhurst Collection 24-Inch Towel Bar in Oil Rubbed Bronze # 20276-0216. This 24-Inch Towel Bar has a oil rubbed bronze finish. Its innovative styling and world-class manufacturing blend together for an innovative bath accessory line to compliment any décor. , 0.80 ,,,,,,,,,,,,,,6925699907802,N,UPS
Pegasus,PE202760204,467786,20276-0204,PE-20276-0204, 32.81 , N , PE_202760204.jpg ,Lyndhurst Series,"Pegasus 20276-0204 Lyndhurst Collection 24-Inch Towel Bar, Brushed Nickel Finish","Pegasus 20276-0204 Lyndhurst 24"" Towel Bar",Brushed Nickel,Pegasus Lyndhurst Collection 24-Inch Towel Bar in Brushed Nickel # 20276-0204. This 24-Inch Towel Bar has a brushed nickel finish. Its innovative styling and world-class manufacturing blend together for an innovative bath accessory line to compliment any décor. , 0.70 ,,,,,,,,,,,,,,6925699907796,N,UPS
Pegasus,PE202760127H,467820,20276-0127H2,PE-20276-0127H2, 51.56 , N , PE_202760127H2.jpg ,Lyndhurst Series,"Pegasus 20276-0127H2 Lyndhurst Collection 18-Inch Towel Bar, Mediterranean Bronze Finish","Pegasus 20276-0127H2 Lyndhurst 18"" Towel Bar",Mediterranean Bronze,Pegasus Lyndhurst Collection 18-Inch Towel Bar in Mediterranean Bronze # 20276-0127H2. This 18-Inch Towel Bar has a mediterranean bronze finish. Its innovative styling and world-class manufacturing blend together for an innovative bath accessory line to compliment any décor. , 0.80 ,,,,,,,,,,,,,,6925699907918,N,UPS
Pegasus,PE202760116,467784,20276-0116,PE-20276-0116, 51.56 , N , PE_202760116.jpg ,Lyndhurst Series,"Pegasus 20276-0116 Lyndhurst Collection 18-Inch Towel Bar, Oil Rubbed Bronze Finish","Pegasus 20276-0116 Lyndhurst 18"" Towel Bar",Oil Rubbed Bronze,Pegasus Lyndhurst Collection 18-Inch Towel Bar in Oil Rubbed Bronze # 20276-0116. This 18 Inch Towel Bar has a oil rubbed bronze finish. Its innovative styling and world-class manufacturing blend together for an innovative bath accessory line to compliment any décor. , 0.80 ,,,,,,,,,,,,,,6925699907765,N,UPS
Pegasus,PE202760104,467782,20276-0104,PE-20276-0104, 29.69 , N , PE_202760104.jpg ,Lyndhurst Series,"Pegasus 20276-0104 Lyndhurst Collection 18-Inch Towel Bar, Brushed Nickel Finish","Pegasus 20276-0104 Lyndhurst 18"" Towel Bar",Brushed Nickel,Pegasus Lyndhurst Collection 18-Inch Towel Bar in Brushed Nickel # 20276-0104. This 18 Inch Towel Bar has a brushed nickel finish. Its innovative styling and world-class manufacturing blend together for an innovative bath accessory line to compliment any décor. , 0.70 ,,,,,,,,,,,,,,6925699907758,N,UPS
Pegasus,PE14006WHD,141077,14-006-WHD,PE-14-006-WHD, 92.19 , N , PE_14006WHD.jpg ,,"Pegasus 14-006-WHD 17-Inch Vitreous China Oval Undermount Sink, White Finish","Pegasus 14-006-WHD 17"" China Oval Undermount Sink",White,"Pegasus 17-Inch Vitreous China Oval Undermount Sink in White # 14-006-WHD. Upscale, concentric-ring styling creates a rippled effect within the basin of the elegant Ellington self-rimming lavatory. ", 17.55 ,Undermount,Vitreous China,"Overall: 17-1/8"" x 14-3/16""","Bowl: 15-1/8"" x 12-3/16""",Hardware Included,With Overflow,,,,,,,,721015342434,N,UPS
Pegasus,PE14006BIHD,140981,14-006-BIHD ,PE-14-006-BIHD , 93.75 , N , PE_14006BIHD.jpg ,,"Pegasus 14-006-BIHD 17-Inch Vitreous China Oval Undermount Sink, Biscuit Finish","Pegasus 14-006-BIHD 17"" China Oval Undermount Sink",Biscuit,"Pegasus 17-Inch Vitreous China Oval Undermount Sink in Biscuit # 14-006-BIHD. Upscale, concentric-ring styling creates a rippled effect within the basin of the elegant Ellington self-rimming lavatory. ", 15.55 ,Undermount,Vitreous China,"Overall: 17-1/8"" x 14-3/16""","Bowl: 15-1/8"" x 12-3/16""",Hardware Included,With Overflow,,,,,,,,721015342441,N,UPS
Pegasus,PE12624,179193,12624,PE-12624, 254.00 , N , PE_12624.jpg ,,Pegasus 12624 31-Inch Black Granite Vessel Top with Drain Hole and EZ Punch Faucet Hole Drillings,"Pegasus 12624 31"" Black Vessel Top with Drain Hole & EZ Punch Faucet Hole Drillings",Black,"Pegasus 31-Inch Black Granite Vessel Top with Drain Hole and EZ Punch Faucet Hole Drillings # PE12624. Beauty, quality and outstanding value come together in luxurious Pegasus natural stone vessel tops & bowls. Available in several colors, our vessel tops & bowls enable you to add a unique look to your bath.", 85.00 ,Pre-drilled with drain hole,Pre-polished and sealed,,,,,,,,,,,,088969126245,N,LTL  
Pegasus,PE12108,179201,12108,PE-12108, 348.00 , N , PE_12108.jpg ,,Pegasus 12108 31-Inch Carrara Marble Vessel Top with Drain Hole and EZ Punch Faucet Hole Drillings,"Pegasus 12108 31"" Carrara Marble Vessel Top with Drain Hole & EZ Punch Faucet Hole Drillings",Carrara,"Pegasus 31-Inch Carrara Marble Vessel Top with Drain Hole and EZ Punch Faucet Hole Drillings # 12108. Beauty, quality and outstanding value come together in luxurious Pegasus natural stone vessel tops & bowls. Available in several colors, our vessel tops & bowls enable you to add a unique look to your bath.", 69.00 ,Pre-drilled with drain hole,Pre-polished and sealed,,,,,,,,,,,,088969121080,N,LTL  
Pegasus,PE080012W,468734,08-0012-W,PE-08-0012-W, 139.06 , N , PE_080012W.jpg ,Solerno,"Pegasus 08-0012-W Solerno Vessel Sink, White Finish",Pegasus 08-0012-W Solerno Vessel Sink,White,Pegasus Solerno Vessel Sink in White # 08-0012-W. Solerno Vessel Basin is a perfect complement to your bathrooms vessel table. Its sophisticated contemporary line details will add class and value to your bathroom., 23.10 ,Above Counter Grade A Vitreous China,"Overall: 22"" x 13-7/10""","Overall Depth: 6-3/10""",Distinctively contemporary line details,,,,,,,,,,721015351160,N,UPS
Pegasus,PE080010W,468732,08-0010-W,PE-08-0010-W, 310.94 , N , PE_080010W.jpg ,Luzern,"Pegasus 08-0010-W Luzern Wall Mounted Lavatory, White Finish",Pegasus 08-0010-W Luzern Wall Mount Lavatory,White,"Pegasus Luzern Wall Mounted Lavatory in White # 08-0010-W. Luzern Wall Hung Lavatory modern design is ideal for any size bathroom, it features concealed wall-hung mounting system, integral faucet deck and single hole drilling.", 42.57 ,Wall Mount Grade A Vitreous China,"Overall: 21-1/2"" x 19-1/2""","Overall Depth: 13-1/5""",Concealed wall-hung mounting system,Integral Faucet Deck,Single Hole Drilling,Includes mounting hardware,With Overflow,,,,,,721015351153,N,UPS
Pegasus,PE650070004,249873,65007-0004,PE-65007-0004, 100.00 , N , Image Not Available ,Victorian,"Pegasus 65007-0004 Victorian Soap Dispenser, Brushed Nickel Finish",Pegasus 65007-0004 Victorian Soap Dispenser,Brushed Nickel,Pegasus Victorian Soap Dispenser in Brushed Nickel # 65007-0004. , 1.00 ,,,,,,,,,,,,,,6925699909370,N,UPS
Pegasus,PE656028096H,249289,65602-8096H,PE-65602-8096H, 275.00 , N , Image Not Available ,9200 Series,"Pegasus 65602-8096H 9200 Series Roman Tub Faucet, Heritage Bronze Finish",Pegasus 65602-8096H 9200 Roman Tub Faucet,Heritage Bronze,Pegasus 9200 Series Roman Tub Faucet in Heritage Bronze # 65602-8096H. , 10.95 ,,,,,,,,,,,,,,6925699911847,N,UPS
Pegasus,PE670300035,369765,67030-0035,PE-67030-0035, 257.81 , N , Image Not Available ,Leeway,"Pegasus 67030-0035 Leeway Vessel Filler, ",Pegasus 67030-0035 Leeway Vessel Filler,,, 5.30 ,,,,,,,,,,,,,,6925699913544,Y,UPS
Pegasus,PE671028096H,467658,67102-8096H,PE-67102-8096H, 159.38 , N , Image Not Available ,Estates Series,"Pegasus 67102-8096H Estates 4-Inch Faucet, Heritage Bronze Finish","Pegasus 67102-8096H Estates 4"" Faucet",Heritage Bronze,, 3.10 ,,,,,,,,,,,,,,6925699905549,N,UPS
Pegasus,PE671068004,467659,67106-8004,PE-67106-8004, 176.56 , N , Image Not Available ,Estates Series,"Pegasus 67106-8004 Estates 4-Inch Faucet, Brushed Nickel Finish","Pegasus 67106-8004 Estates 4"" Faucet",Brushed Nickel,, 4.00 ,,,,,,,,,,,,,,6925699905679,N,UPS
Pegasus,PEAL10SA,428857,AL10SA,PE-AL10SA, 360.00 , N , Image Not Available ,,"Pegasus AL10SA 25-Inch by 22-Inch Granite Single Bowl Kitchen Sink, Sahara Stone Finish","Pegasus AL10SA 25"" by 22"" Single Bowl Kitchen Sink",Sahara Stone,Pegasus 25-Inch by 22-Inch Granite Single Bowl Kitchen Sink in Sahara Stone # AL10SA. Pegasus granite sinks are made from the most technologically advanced material available on the market containing up to 80% natural granite quartz and are designed to combine hard-working performance with stunning good looks., 29.85 ,Undermout or Self-Rimming Granite,"Bowl: 22"" x 16-1/2"" x 8""",Single faucet hole with knockouts,for additional holes,Includes mounting hardware,,,,,,,,,842678002920,N,UPS
Pegasus,PEAL10WH,429013,AL10WH,PE-AL10WH, 298.75 , N , Image Not Available ,,"Pegasus AL10WH 25-Inch by 22-Inch Granite Single Bowl Kitchen Sink, Opal White Finish","Pegasus AL10WH 25"" by 22"" Single Bowl Kitchen Sink",Opal White,Pegasus 25-Inch by 22-Inch Granite Single Bowl Kitchen Sink in Opal White # AL10WH. Pegasus granite sinks are made from the most technologically advanced material available on the market containing up to 80% natural granite quartz and are designed to combine hard-working performance with stunning good looks., 29.85 ,Undermout or Self-Rimming Granite,"Bowl: 22"" x 16-1/2"" x 8""",Single faucet hole with knockouts,for additional holes,Includes mounting hardware,,,,,,,,,842678003354,N,UPS
Pegasus,PELL1930BI,140785,LL-1930-BI,PE-LL-1930-BI, 212.50 , N , Image Not Available ,1930 Series,"Pegasus LL-1930-BI Series 1930 Round Front Toilet Bowl, Biscuit Finish",Pegasus LL-1930-BI 1930 Round Front Toilet Bowl,Biscuit,"Pegasus Series 1930 Round Front Toilet Bowl in Biscuit # LL-1930-BI. Reminiscent of the Art Deco Era, the Series 1930 round toilet brings form and sophistication to any bathroom. Its overall clean lines and period signature stair step design makes this toilet a classy choice.", 44.50 ,"Overall Height: 32-1/4""",Overall Length: 27-3/4”,"Bowl Rim Height: 15-3/4""","Tank Width: 19-5/16""",Fully Glazed Trapway,"High Quality, Grade A Vitreous China",Powerful Siphon Jet Flush Action,Stylish Art Deco Design,Less Seat: see pages 951 - 955,,,,,721015342618,N,UPS
Pegasus,PELL1930W,140789,LL-1930-W,PE-LL-1930-W, 198.44 , N , Image Not Available ,1930 Series,"Pegasus LL-1930-W 1930 Series Round Front Toilet Bowl, White Finish",Pegasus LL-1930-W 1930 Round Front Toilet Bowl,White,"Pegasus 1930 Series Round Front Toilet Bowl in White # LL-1930-W. Reminiscent of the Art Deco Era, the Series 1930 round toilet brings form and sophistication to any bathroom. Its overall clean lines and period signature stair step design makes this toilet a classy choice.", 44.50 ,"Overall Height: 32-1/4""",Overall Length: 27-3/4”,"Bowl Rim Height: 15-3/4""","Tank Width: 19-5/16""",Fully Glazed Trapway,"High Quality, Grade A Vitreous China",Powerful Siphon Jet Flush Action,Stylish Art Deco Design,Less Seat: see pages 951 - 955,,,,,721015339212,N,UPS
Pegasus,PENACA6022D1,468446,NACA6022D1,PE-NACA6022D1," 1,092.19 ", N , Image Not Available ,"Naples 60"" Single Vanity","Pegasus NACA6022D1 Naples 60-Inch Single Bowl Vanity, Warm Cinnamon Finish","Pegasus NACA6022D1 Naples 60"" Single Bowl Vanity",Warm Cinnamon,"Pegasus Naples 60-Inch Single Bowl Vanity in Warm Cinnamon # NACA6022D1. Enveloped in a warm cinnamon finish, and accented with black birdcage style hardware, this fully assembled 60-Inch vanity provides ample storage behind two beautiful doors and six full extension dovetail drawers.", 89.65 ,"Overall: 60"" x 21-9/16"" x 34""",Transitional Design,Black birdcage style hardware,Two doors and six full extension dovetail drawers,Plywood Side Construction,Easy To Clean PVC Coated Maple Interior,Fully Assembled,,,,,,,72105352495,N,LTL
Pegasus,PEUSCR492HD,596665,USCR492HD,PE-USCR492HD, 279.69 , N , Image Not Available ,Gooseneck Kitchen Faucet,"Pegasus USCR492HD Gooseneck Pull-Out Spray Kitchen Faucet, Chrome Finish",Pegasus USCR492HD Gooseneck Pull-Out Spray Kitchen Faucet,Chrome,"Pegasus Gooseneck Pull-Out Spray Kitchen Faucet in Chrome # USCR492HD. 3-hole kitchen faucet with pull down spout, chrome finish with a soap dispenser included", 5.00 ,3-Hole Installation,Includes optional cover plate,"1/2"" Inlets","14-1/8"" Spout Height","8-3/8"" Aerator Clearance","8-5/8"" Spout Reach",Dual Spray Function,Integral Vacuum Breaker,Includes Soap Dispenser,Lever Handle,,,,650053001853,Y,UPS
Pegasus,PEUSCR591AN,564125,USCR591ANTHD,PE-USCR591ANTHD, 403.13 , N , Image Not Available ,,"Pegasus USCR591ANTHD Old Fashion Pull-Down Spray Kitchen Faucet, Chrome Finish",Pegasus USCR591ANTHD Old Fashion Pull-Down Spray Kitchen Faucet,Chrome,"Pegasus Old Fashion Pull-Down Spray Kitchen Faucet in Chrome # USCR591ANTHD. Pull down kitchen faucet with spray, chrome finish, old fashion design, with two-mode spray. Mounts with or without deco plate. ", 9.65 ,1 or 3-Hole Installation,Includes optional cover plate,"1/2"" Inlets","15-1/2"" Spout Height","9-1/2"" Aerator Clearance","9-1/2"" Spout Reach","1-7/8"" Maximum Deck Thickness",Dual Spray Function,Lever Handle,,,,,650053001884,Y,UPS
Pegasus,PEUSPW566TCE,519537,USPW566TCEX,PE-USPW566TCEX, 335.94 , N , Image Not Available ,Luxor,"Pegasus USPW566TCEX Luxor Pull-Out Spray Kitchen Faucet, Brushed Nickel Finish",Pegasus USPW566TCEX Luxor Pull-Out Spray Kitchen Faucet,Brushed Nickel,"Pegasus Luxor Pull-Out Spray Kitchen Faucet in Brushed Nickel # USPW566TCEX. Luxor pull-out kitchen faucet with ceramic disc cartridge and side lever actions, 2 modes spray , mounts with or without deck plate, Italian design.", 9.25 ,1 or 3-Hole Installation,Includes optional cover plate,"1/2"" Inlets","10-3/8"" Aerator Clearance","9-5/8"" Spout Reach","2"" Maximum Deck Thickness",Dual Spray Function,Integral Vacuum Breaker,Lever Handle,,,,,650053000788,Y,UPS
Pegasus,PEUSPW591ANT,596673,USPW591ANTHD,PE-USPW591ANTHD, 531.25 , N , Image Not Available ,,"Pegasus USPW591ANTHD Old Fashion Pull-Down Spray Kitchen Faucet, Brushed Nickel Finish",Pegasus USPW591ANTHD Old Fashion Pull-Down Spray Kitchen Faucet,Brushed Nickel,"Pegasus Old Fashion Pull-Down Spray Kitchen Faucet in Brushed Nickel # USPW591ANTHD. Pull down kitchen faucet with spray, chrome finish, old fashion design, with two-mode spray. Mounts with or without deco plate. ", 9.65 ,1 or 3-Hole Installation,Includes optional cover plate,"1/2"" Inlets","15-1/2"" Spout Height","9-1/2"" Aerator Clearance","9-1/2"" Spout Reach","1-7/8"" Maximum Deck Thickness",Dual Spray Function,Lever Handle,,,,,650053002058,Y,UPS
Pegasus,PEWC10MC,475494,WC10MC,PE-WC10MC, 530.00 , N , Image Not Available ,,"Pegasus WC10MC 33-Inch x 22-Inch Granite Single Bowl, Metallic Chocolate Finish","Pegasus WC10MC 33"" x 22"" Single Bowl",Metallic Chocolate,Pegasus 33-Inch x 22-Inch Granite Single Bowl in Metallic Chocolate # WC10MC. Pegasus granite sinks are made from the most technologically advanced material available on the market containing up to 80% natural granite quartz and are designed to combine hard-working performance with stunning good looks., 42.00 ,Undermount or Self-Rimming Granite,"Bowl: 30-1/4"" x 16-3/8"" x 9""",Single faucet hole with knockouts ,for additional holes,Includes mounting hardware,,,,,,,,,842678003590,N,UPS
Pegasus,PEWC10SA,429029,WC10SA,PE-WC10SA, 411.25 , N , Image Not Available ,,"Pegasus WC10SA 33-Inch x 22-Inch Granite Single Bowl Kitchen Sink, Sahara Stone Finish","Pegasus WC10SA 33"" x 22"" Single Bowl Kitchen Sink",Sahara Stone,Pegasus 33-Inch x 22-Inch Granite Single Bowl Kitchen Sink in Sahara Stone # WC10SA. Pegasus granite sinks are made from the most technologically advanced material available on the market containing up to 80% natural granite quartz and are designed to combine hard-working performance with stunning good looks., 42.00 ,Undermount or Self-Rimming Granite,"Bowl: 30-1/4"" x 16-3/8"" x 9""",Single faucet hole with knockouts ,for additional holes,Includes mounting hardware,,,,,,,,,842678003385,N,UPS
