SKU;UPC;ProductName;Description;Price;Category;Attribute;MetaTitle;MetaDescription;MetaKeywords;Qty;Stock;Managestock;BaseImage;Weight;is_processed;Manufacturer;YOW_SKU
CPAKITBRN;8,41248E+11;Fusion Hardware CPAKITBRN KITCHEN MONO-BLOCK FAUCET w/ STRAIGHT LEVER - CAPE ANNE - BRUSHED NICKEL;"Cape Anne offers a warm and familiar "" New England"" style. With its crisply forged details and extended spout its capable of enriching a variety of bath and kitchen environments.<br><ul><li>Ceramic disc cartridge</li><li>Flow rate: 2.2 GPM @ 60 PSI</li><li>Single Hole mount</li><li>1/2"" 14 NPSM - 2A Connection</li></ul>";351,691375;;;;;;9999;In Stock;No;FUSION_CPA-KIT-BRN.jpg;0;3;Fusion Hardware;469768
CDMPDKMDB;8,41248E+11;Fusion Hardware CDMPDKMDB 2 POSITION PULL DOWN KITCHEN MONO-BLOCK FAUCET - CORONA DEL MAR - MEDIUM BRONZE;"Corona Del Mar is a fresh adaptation of a traditional ""J"" spout design. Designed to offer great flexibility by supporting a number of interior concepts with two level options and scaled to support a broad range of installation needs.<br><ul><li>Single Handle temperature and volume control.</li><li>Extended Spout Height for ease of use with large pots and trays.</li><li>Solid Brass Construction and Ceramic Cartridge Design</li></ul>";380,9365;;;;;;9999;In Stock;No;FUSION_CDM-PDK-MDB.jpg;0;3;Fusion Hardware;469775
BORPDKORB;8,41248E+11;Fusion Hardware BORPDKORB 2 POSITION PULL DOWN KITCHEN MONO-BLOCK FAUCET - BORDEAUX - OIL RUBBED BRONZE;The French Country inspired Bordeaux. Theme group allows one to truly complete an impactful interior design concept in this popular style.<br><ul><li>Single Handle temperature and volume control.</li><li>Extended Spout Height for ease of use with large pots and trays.</li><li>Solid Brass Construction and Ceramic Cartridge Design</li></ul>;380,9365;;;;;;9999;In Stock;No;FUSION_BOR-PDK-ORB.jpg;0;3;Fusion Hardware;469763
BORKVPATP;8,41248E+11;Fusion Hardware BORKVPATP KITCHEN/VESSEL/PREP FAUCET - BORDEAUX - ANTIQUE PEWTER;The French Country inspired Bordeaux. Theme group allows one to truly complete an impactful interior design concept in this popular style.<br><ul><li>Excellent size for prep or bar sink installations</li><li>Single Lever ceramic cartridge IAMPO rated and certified Solid Brass Construction</li><li>Includes a built-in diverter for connection to Kitchen Sprayer</li></ul>;350,9415;;;;;;9999;In Stock;No;FUSION_BOR-KVP-ATP.jpg;0;3;Fusion Hardware;469754
BORKITATC;8,41248E+11;Fusion Hardware BORKITATC MONO-BLOCK KITCHEN FAUCET - BORDEAUX - ANTIQUE COPPER;"The French Country inspired Bordeaux. Theme group allows one to truly complete an impactful interior design concept in this popular style.<br><ul><li>Ceramic disc cartridge</li><li>Flow rate: 2.2 GPM @ 60 PSI</li><li>Single Hole mount</li><li>1/2"" 14 NPSM - 2A Connection</li></ul>";424,42925;;;;;;9999;In Stock;No;FUSION_BOR-KIT-ATC.jpg;0;3;Fusion Hardware;469756
BELPDKMDB;8,41248E+11;Fusion Hardware BELPDKMDB 2 POSITION PULL DOWN KITCHEN MONO-BLOCK FAUCET - BELLA VILLA - MEDIUM BRONZE;Infused with a centuries old love of beauty. Bella Villa adds a Mediterranean warmth, with simplistic function and superior artistic craftsmanship.<br><ul><li>Single Handle temperature and volume control.</li><li>Extended Spout Height for ease of use with large pots and trays.</li><li>Solid Brass Construction and Ceramic Cartridge Design</li></ul>;396,683875;;;;;;9999;In Stock;No;FUSION_BEL-PDK-MDB.jpg;0;3;Fusion Hardware;469751
BELKVPMDB;8,41248E+11;Fusion Hardware BELKVPMDB KITCHEN/VESSEL/PREP FAUCET - BELLA VILLA - MEDIUM BRONZE;Infused with a centuries old love of beauty. Bella Villa adds a Mediterranean warmth, with simplistic function and superior artistic craftsmanship.<br><ul><li>Excellent size for prep or bar sink installations</li><li>Single Lever ceramic cartridge IAMPO rated and certified Solid Brass Construction</li><li>Includes a built-in diverter for connection to Kitchen Sprayer</li></ul>;366,688875;;;;;;9999;In Stock;No;FUSION_BEL-KVP-MDB.jpg;0;3;Fusion Hardware;469748
BELKITATC;8,41248E+11;"Fusion Hardware BELKITATC 8"" WIDESPREAD KITCHEN FAUCET - BELLA VILLA - ANTIQUE COPPER";"Infused with a centuries old love of beauty. Bella Villa adds a Mediterranean warmth, with simplistic function and superior artistic craftsmanship.<br><ul><li>Ceramic disc cartridge</li><li>Flow rate: 2.2 GPM @ 60 PSI</li><li>3 Hole Mount</li><li>1/2"" 14 NPSM - 2A Connection</li></ul>";449,175125;;;;;;9999;In Stock;No;FUSION_BEL-KIT-ATC.jpg;0;3;Fusion Hardware;469742
BELPDKATC;8,41248E+11;Fusion Hardware BELPDKATC 2 POSITION PULL DOWN KITCHEN MONO-BLOCK FAUCET - BELLA VILLA - ANTIQUE COPPER;Infused with a centuries old love of beauty. Bella Villa adds a Mediterranean warmth, with simplistic function and superior artistic craftsmanship.<br><ul><li>Single Handle temperature and volume control.</li><li>Extended Spout Height for ease of use with large pots and trays.</li><li>Solid Brass Construction and Ceramic Cartridge Design</li></ul>;396,683875;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469750
CDMPDKORB;8,41248E+11;Fusion Hardware CDMPDKORB 2 POSITION PULL DOWN KITCHEN MONO-BLOCK FAUCET - CORONA DEL MAR - OIL RUBBED BRONZE;"Corona Del Mar is a fresh adaptation of a traditional ""J"" spout design. Designed to offer great flexibility by supporting a number of interior concepts with two level options and scaled to support a broad range of installation needs.<br><ul><li>Single Handle temperature and volume control.</li><li>Extended Spout Height for ease of use with large pots and trays.</li><li>Solid Brass Construction and Ceramic Cartridge Design</li></ul>";380,9365;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469774
BORKITORB;8,41248E+11;"Fusion Hardware BORKITORB MONO-BLOCK KITCHEN FAUCET - BORDEAUX - OIL RUBBED BRONZE";"The French Country inspired Bordeaux. Theme group allows one to truly complete an impactful interior design concept in this popular style.<br><ul><li>Ceramic disc cartridge</li><li>Flow rate: 2.2 GPM @ 60 PSI</li><li>Single Hole mount</li><li>1/2"" 14 NPSM - 2A Connection</li></ul>";424,42925;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469759
BORPDKATC;8,41248E+11;Fusion Hardware BORPDKATC 2 POSITION PULL DOWN KITCHEN MONO-BLOCK FAUCET - BORDEAUX - ANTIQUE COPPER;The French Country inspired Bordeaux. Theme group allows one to truly complete an impactful interior design concept in this popular style.<br><ul><li>Single Handle temperature and volume control.</li><li>Extended Spout Height for ease of use with large pots and trays.</li><li>Solid Brass Construction and Ceramic Cartridge Design</li></ul>;380,9365;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469760
CDMPDKBRN;8,41248E+11;Fusion Hardware CDMPDKBRN 2 POSITION PULL DOWN KITCHEN MONO-BLOCK FAUCET - CORONA DEL MAR - BRUSHED NICKEL;"Corona Del Mar is a fresh adaptation of a traditional ""J"" spout design. Designed to offer great flexibility by supporting a number of interior concepts with two level options and scaled to support a broad range of installation needs.<br><ul><li>Single Handle temperature and volume control.</li><li>Extended Spout Height for ease of use with large pots and trays.</li><li>Solid Brass Construction and Ceramic Cartridge Design</li></ul>";380,9365;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469772
BORKVPORB;8,41248E+11;Fusion Hardware BORKVPORB KITCHEN/VESSEL/PREP FAUCET - BORDEAUX - OIL RUBBED BRONZE;The French Country inspired Bordeaux. Theme group allows one to truly complete an impactful interior design concept in this popular style.<br><ul><li>Excellent size for prep or bar sink installations</li><li>Single Lever ceramic cartridge IAMPO rated and certified Solid Brass Construction</li><li>Includes a built-in diverter for connection to Kitchen Sprayer</li></ul>;350,9415;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469755
BELKITMDB;8,41248E+11;"Fusion Hardware BELKITMDB 8"" WIDESPREAD KITCHEN FAUCET - BELLA VILLA - MEDIUM BRONZE";"Infused with a centuries old love of beauty. Bella Villa adds a Mediterranean warmth, with simplistic function and superior artistic craftsmanship.<br><ul><li>Ceramic disc cartridge</li><li>Flow rate: 2.2 GPM @ 60 PSI</li><li>3 Hole Mount</li><li>1/2"" 14 NPSM - 2A Connection</li></ul>";449,175125;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469743
CPAKITORB;8,41248E+11;Fusion Hardware CPAKITORB KITCHEN MONO-BLOCK FAUCET w/ STRAIGHT LEVER - CAPE ANNE - OIL RUBBED BRONZE;"Cape Anne offers a warm and familiar "" New England"" style. With its crisply forged details and extended spout its capable of enriching a variety of bath and kitchen environments.<br><ul><li>Ceramic disc cartridge</li><li>Flow rate: 2.2 GPM @ 60 PSI</li><li>Single Hole mount</li><li>1/2"" 14 NPSM - 2A Connection</li></ul>";351,691375;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469770
SONPDKORB;8,41248E+11;Fusion Hardware SONPDKORB 2 POSITION PULL DOWN KITCHEN MONO-BLOCK FAUCET - SONOMA - OIL RUBBED BRONZE;"Whether you desire a ""Mission"" or "" Arts and Crafts"" theme, Sonoma has the lines and architectural detailing to harmonize your décor down to the pinned mortise and tenon joints.<br><ul><li>Single Handle temperature and volume control.</li><li>Extended Spout Height for ease of use with large pots and trays.</li><li>Solid Brass Construction and Ceramic Cartridge Design</li></ul>";418,43025;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469810
BORKITATP;8,41248E+11;Fusion Hardware BORKITATP MONO-BLOCK KITCHEN FAUCET - BORDEAUX - ANTIQUE PEWTER;"The French Country inspired Bordeaux. Theme group allows one to truly complete an impactful interior design concept in this popular style.<br><ul><li>Ceramic disc cartridge</li><li>Flow rate: 2.2 GPM @ 60 PSI</li><li>Single Hole mount</li><li>1/2"" 14 NPSM - 2A Connection</li></ul>";424,42925;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469758
BORPDKATP;8,41248E+11;Fusion Hardware BORPDKATP 2 POSITION PULL DOWN KITCHEN MONO-BLOCK FAUCET - BORDEAUX - ANTIQUE PEWTER;The French Country inspired Bordeaux. Theme group allows one to truly complete an impactful interior design concept in this popular style.<br><ul><li>Single Handle temperature and volume control.</li><li>Extended Spout Height for ease of use with large pots and trays.</li><li>Solid Brass Construction and Ceramic Cartridge Design</li></ul>;380,9365;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469762
SONKVPORB;8,41248E+11;Fusion Hardware SONKVPORB KITCHEN/VESSEL/PREP FAUCET - SONOMA -  OIL RUBBED BRONZE;"Whether you desire a ""Mission"" or "" Arts and Crafts"" theme, Sonoma has the lines and architectural detailing to harmonize your décor down to the pinned mortise and tenon joints.<br><ul><li>Excellent size for prep or bar sink installations</li><li>Single Lever ceramic cartridge IAMPO rated and certified Solid Brass Construction</li><li>Includes a built-in diverter for connection to Kitchen Sprayer</li></ul>";388,43525;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469807
BORKVPATC;8,41248E+11;Fusion Hardware BORKVPATC KITCHEN/VESSEL/PREP FAUCET - BORDEAUX - ANTIQUE COPPER;The French Country inspired Bordeaux. Theme group allows one to truly complete an impactful interior design concept in this popular style.<br><ul><li>Excellent size for prep or bar sink installations</li><li>Single Lever ceramic cartridge IAMPO rated and certified Solid Brass Construction</li><li>Includes a built-in diverter for connection to Kitchen Sprayer</li></ul>;350,9415;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469752
SONKITMDB;8,41248E+11;"Fusion Hardware SONKITMDB 8"" KITCHEN FAUCET - SONOMA - MEDIUM BRONZE";"Whether you desire a ""Mission"" or "" Arts and Crafts"" theme, Sonoma has the lines and architectural detailing to harmonize your décor down to the pinned mortise and tenon joints.<br><ul><li>Ceramic disc cartridge</li><li>Flow rate: 2.2 GPM @ 60 PSI</li><li>3 Hole Mount</li><li>1/2"" 14 NPSM - 2A Connection</li></ul>";516,663875;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469803
BELKVPATC;8,41248E+11;Fusion Hardware BELKVPATC KITCHEN/VESSEL/PREP FAUCET - BELLA VILLA - ANTIQUE COPPER;Infused with a centuries old love of beauty. Bella Villa adds a Mediterranean warmth, with simplistic function and superior artistic craftsmanship.<br><ul><li>Excellent size for prep or bar sink installations</li><li>Single Lever ceramic cartridge IAMPO rated and certified Solid Brass Construction</li><li>Includes a built-in diverter for connection to Kitchen Sprayer</li></ul>;366,688875;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469747
RIVPDKDKB;8,41248E+11;Fusion Hardware RIVPDKDKB 2 POSITION PULL DOWN KITCHEN MONO-BLOCK FAUCET - RIVER ROCK - DARK BRONZE;Drawing from the natural beauty of earthen elements, River Rock offers the unique styling of individual hand cast elements to complete a strong yet tranquil design theme.<br><ul><li>Single Handle temperature and volume control.</li><li>Extended Spout Height for ease of use with large pots and trays.</li><li>Solid Brass Construction and Ceramic Cartridge Design</li></ul>;366,688875;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469795
GARPDKORB;8,41248E+11;Fusion Hardware GARPDKORB 2 POSITION PULL DOWN KITCHEN MONO-BLOCK FAUCET - GARDEN TRELLIS - OIL RUBBED BRONZE;With accents reminniscent of latticework or jungle rattan, Garden Trellis allows one to achieve a memorable and vivid interior design concept of many forms.<br><ul><li>Single Handle temperature and volume control.</li><li>Extended Spout Height for ease of use with large pots and trays.</li><li>Solid Brass Construction and Ceramic Cartridge Design</li></ul>;362,9395;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469783
CPAKITMDB;8,41248E+11;Fusion Hardware CPAKITMDB KITCHEN MONO-BLOCK FAUCET w/ STRAIGHT LEVER - CAPE ANNE - MEDIUM BRONZE;"Cape Anne offers a warm and familiar "" New England"" style. With its crisply forged details and extended spout its capable of enriching a variety of bath and kitchen environments.<br><ul><li>Ceramic disc cartridge</li><li>Flow rate: 2.2 GPM @ 60 PSI</li><li>Single Hole mount</li><li>1/2"" 14 NPSM - 2A Connection</li></ul>";351,691375;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469771
SBHKITPLC;8,41248E+11;Fusion Hardware SBHKITPLC KITCHEN FAUCET - SOUTH BEACH - POLISHED CHROME;"Form follows function with the clean lines and efficient design of South Beach. Matched with Brushed Nickel or highly Polished Chrome, the range is at home in most any comtemporary design scheme.<br><ul><li>Ceramic disc cartridge</li><li>Flow rate: 2.2 GPM @ 60 PSI</li><li>Single Hole mount</li><li>1/2"" 14 NPSM - 2A Connection</li></ul>";298,45025;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469815
GARKITORB;8,41248E+11;"Fusion Hardware GARKITORB 8"" KITCHEN FAUCET - GARDEN TRELLIS - OIL RUBBED BRONZE";"With accents reminniscent of latticework or jungle rattan, Garden Trellis allows one to achieve a memorable and vivid interior design concept of many forms.<br><ul><li>Ceramic disc cartridge</li><li>Flow rate: 2.2 GPM @ 60 PSI</li><li>3 Hole Mount</li><li>1/2"" 14 NPSM - 2A Connection</li></ul>";373,43775;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469778
GARKVPORB;8,41248E+11;Fusion Hardware GARKVPORB KITCHEN/VESSEL/PREP FAUCET GARDEN TRELLIS - OIL RUBBED BRONZE;With accents reminniscent of latticework or jungle rattan, Garden Trellis allows one to achieve a memorable and vivid interior design concept of many forms.<br><ul><li>Excellent size for prep or bar sink installations</li><li>Single Lever ceramic cartridge IAMPO rated and certified Solid Brass Construction</li><li>Includes a built-in diverter for connection to Kitchen Sprayer</li></ul>;332,9445;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469779
MANKCMBRN;8,41248E+11;Fusion Hardware MANKCMBRN KITCHEN CURVE MONO-BLOCK - MANHATTAN - BRUSHED NICKEL;"Tall and sleek like the skyline itself, the products of the Manhattan Theme are a formal addition to any progressive design concept.<br><ul><li>Ceramic disc valve</li><li>Single Hole Mount</li><li>Flow Rate 2.2 GPM @ 60 PSI</li><li>1/2"" - 14 NPSM-2A Connection</li></ul>";321,696375;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469787
RIVKITMDB;8,41248E+11;"Fusion Hardware RIVKITMDB 8"" KITCHEN FAUCET - RIVER ROCK - MEDIUM BRONZE";"Drawing from the natural beauty of earthen elements, River Rock offers the unique styling of individual hand cast elements to complete a strong yet tranquil design theme.<br><ul><li>Ceramic disc cartridge</li><li>Flow rate: 2.2 GPM @ 60 PSI</li><li>3 Hole Mount</li><li>1/2"" 14 NPSM - 2A Connection</li></ul>";411,681375;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469791
RIVKVPMDB;8,41248E+11;Fusion Hardware RIVKVPMDB KITCHEN/VESSEL/PREP FAUCET - RIVER ROCK - MEDIUM BRONZE;Drawing from the natural beauty of earthen elements, River Rock offers the unique styling of individual hand cast elements to complete a strong yet tranquil design theme.<br><ul><li>Excellent size for prep or bar sink installations</li><li>Single Lever ceramic cartridge IAMPO rated and certified Solid Brass Construction</li><li>Includes a built-in diverter for connection to Kitchen Sprayer</li></ul>;336,693875;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469794
SAMKCMWBD;8,41248E+11;Fusion Hardware SAMKCMWBD KITCHEN CURVE MONO-BLOCK - SAMUI - BRUSHED NICKEL & TEAK;"Samui showcases the rich color and grain of plantation grown teak wood in an efficiently styled family of products. The end result is a design that offers a clean and contemporary visual infused with the warmth of its tropical nature.<br><ul><li>Ceramic disc valve</li><li>Single Hole Mount</li><li>Flow Rate 2.2 GPM @ 60 PSI</li><li>1/2"" - 14 NPSM-2A Connection</li></ul>";321,696375;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469800
SAMKCMWPD;8,41248E+11;Fusion Hardware SAMKCMWPD KITCHEN CURVE MONO-BLOCK - SAMUI - POLISHED CHROME & TEAK;"Samui showcases the rich color and grain of plantation grown teak wood in an efficiently styled family of products. The end result is a design that offers a clean and contemporary visual infused with the warmth of its tropical nature.<br><ul><li>Ceramic disc valve</li><li>Single Hole Mount</li><li>Flow Rate 2.2 GPM @ 60 PSI</li><li>1/2"" - 14 NPSM-2A Connection</li></ul>";321,696375;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469802
STCKITDKB;8,41248E+11;"Fusion Hardware STCKITDKB 8"" KITCHEN FAUCET - ST CHARLES - DARK BRONZE";"A classic interpretation of the French Gothic style. St. Charles has the detailing of ""Fleur de Lys"" in authentic period bronze finish for a romantic and compelling design statement.<br><ul><li>Ceramic disc cartridge</li><li>Flow rate: 2.2 GPM @ 60 PSI</li><li>3 Hole Mount</li><li>1/2"" 14 NPSM - 2A Connection</li></ul>";431,178125;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469819
