MPID	Title	Brand	MPN	UPC	ISBN	SKU	ProductURL	Price	Availability	Description	ImageURL	Shipping	MerchantCategory	B_Category	ShippingWeight	Condition
13424	Kraus C-GV-103-12mm-10G Clear Brown Glass Vessel Sink and Waterfall Faucet Gold	Kraus	C-GV-103-12mm-10G	812679010316		C-GV-103-12mm-10G	http://www.expressdecor.com/kraus-c-gv-103-12mm-10g-clear-brown-glass-vessel-sink-and-waterfall-faucet-gold.html	220	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Brown glass sink and matching waterfall faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass si	http://www.expressdecor.com/media/catalog/product/c/g/cgv10312mm10ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13425	Kraus C-GV-103-12mm-1002CH Clear Brown Glass Vessel Sink and Sheven Faucet Chrome	Kraus	C-GV-103-12mm-1002CH	812679010361		C-GV-103-12mm-1002CH	http://www.expressdecor.com/kraus-c-gv-103-12mm-1002ch-clear-brown-glass-vessel-sink-and-sheven-faucet-chrome.html	200	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Brown glass sink and Sheven vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass sink is	http://www.expressdecor.com/media/catalog/product/c/g/cgv10312mm1002ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13426	Kraus C-GV-103-12mm-1002SN Clear Brown Glass Vessel Sink and Sheven Faucet Satin Nickel	Kraus	C-GV-103-12mm-1002SN	812679010378		C-GV-103-12mm-1002SN	http://www.expressdecor.com/kraus-c-gv-103-12mm-1002sn-clear-brown-glass-vessel-sink-and-sheven-faucet-satin-nickel.html	200	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Brown glass sink and Sheven vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass sink is	http://www.expressdecor.com/media/catalog/product/c/g/cgv10312mm1002ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13427	Kraus C-GV-103-12mm-1002AB Clear Brown Glass Vessel Sink and Sheven Faucet Antique Brass	Kraus	C-GV-103-12mm-1002AB	812679010385		C-GV-103-12mm-1002AB	http://www.expressdecor.com/kraus-c-gv-103-12mm-1002ab-clear-brown-glass-vessel-sink-and-sheven-faucet-antique-brass.html	200	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Brown glass sink and Sheven vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass sink is	http://www.expressdecor.com/media/catalog/product/c/g/cgv10312mm1002ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13428	Kraus C-GV-103-12mm-1002ORB Clear Brown Glass Vessel Sink and Sheven Faucet Oil Rubbed Bronze	Kraus	C-GV-103-12mm-1002ORB	812679010392		C-GV-103-12mm-1002ORB	http://www.expressdecor.com/kraus-c-gv-103-12mm-1002orb-clear-brown-glass-vessel-sink-and-sheven-faucet-oil-rubbed-bronze.html	200	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Brown glass sink and Sheven vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass sink is	http://www.expressdecor.com/media/catalog/product/c/g/cgv10312mm1002ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13429	Kraus C-GV-103-12mm-1005CH Clear Brown Glass Vessel Sink and Riviera Faucet Chrome	Kraus	C-GV-103-12mm-1005CH	846639004299		C-GV-103-12mm-1005CH	http://www.expressdecor.com/kraus-c-gv-103-12mm-1005ch-clear-brown-glass-vessel-sink-and-riviera-faucet-chrome.html	210	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish glass sink and Riviera vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass sink is cons	http://www.expressdecor.com/media/catalog/product/c/g/cgv10312mm1005ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13430	Kraus C-GV-103-12mm-1005SN Clear Brown Glass Vessel Sink and Riviera Faucet Satin Nickel	Kraus	C-GV-103-12mm-1005SN	846639004305		C-GV-103-12mm-1005SN	http://www.expressdecor.com/kraus-c-gv-103-12mm-1005sn-clear-brown-glass-vessel-sink-and-riviera-faucet-satin-nickel.html	210	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish glass sink and Riviera vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass sink is cons	http://www.expressdecor.com/media/catalog/product/c/g/cgv10312mm1005sn-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13431	Kraus C-GV-103-12mm-1005ORB Clear Brown Glass Vessel Sink and Riviera Faucet Oil Rubbed Bronze	Kraus	C-GV-103-12mm-1005ORB	846639004312		C-GV-103-12mm-1005ORB	http://www.expressdecor.com/kraus-c-gv-103-12mm-1005orb-clear-brown-glass-vessel-sink-and-riviera-faucet-oil-rubbed-bronze.html	210	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish glass sink and Riviera vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass sink is cons	http://www.expressdecor.com/media/catalog/product/c/g/cgv10312mm1005orb-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13432	Kraus C-GV-103-12mm-1007CH Clear Brown Glass Vessel Sink and Ramus Faucet Chrome	Kraus	C-GV-103-12mm-1007CH	812679010408		C-GV-103-12mm-1007CH	http://www.expressdecor.com/kraus-c-gv-103-12mm-1007ch-clear-brown-glass-vessel-sink-and-ramus-faucet-chrome.html	190	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Brown glass sink and Ramus vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass sink is 	http://www.expressdecor.com/media/catalog/product/c/g/cgv10312mm1007ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13433	Kraus C-GV-103-12mm-1007SN Clear Brown Glass Vessel Sink and Ramus Faucet Satin Nickel	Kraus	C-GV-103-12mm-1007SN	812679010415		C-GV-103-12mm-1007SN	http://www.expressdecor.com/kraus-c-gv-103-12mm-1007sn-clear-brown-glass-vessel-sink-and-ramus-faucet-satin-nickel.html	190	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Brown glass sink and Ramus vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass sink is 	http://www.expressdecor.com/media/catalog/product/c/g/cgv10312mm1007ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13434	Kraus C-GV-103-12mm-1007AB Clear Brown Glass Vessel Sink and Ramus Faucet Antique Brass	Kraus	C-GV-103-12mm-1007AB	812679010422		C-GV-103-12mm-1007AB	http://www.expressdecor.com/kraus-c-gv-103-12mm-1007ab-clear-brown-glass-vessel-sink-and-ramus-faucet-antique-brass.html	190	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Brown glass sink and Ramus vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass sink is 	http://www.expressdecor.com/media/catalog/product/c/g/cgv10312mm1007ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13435	Kraus C-GV-103-12mm-1007ORB Clear Brown Glass Vessel Sink and Ramus Faucet Oil Rubbed Bronze	Kraus	C-GV-103-12mm-1007ORB	812679010439		C-GV-103-12mm-1007ORB	http://www.expressdecor.com/kraus-c-gv-103-12mm-1007orb-clear-brown-glass-vessel-sink-and-ramus-faucet-oil-rubbed-bronze.html	190	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Brown glass sink and Ramus vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass sink is 	http://www.expressdecor.com/media/catalog/product/c/g/cgv10312mm1007ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13436	Kraus C-GV-103-12mm-1100CH Clear Brown Glass Vessel Sink and Decor Faucet Chrome	Kraus	C-GV-103-12mm-1100CH	846639003117		C-GV-103-12mm-1100CH	http://www.expressdecor.com/kraus-c-gv-103-12mm-1100ch-clear-brown-glass-vessel-sink-and-decor-faucet-chrome.html	200	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish glass sink and Decor vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass sink is constr	http://www.expressdecor.com/media/catalog/product/c/g/cgv10312mm1100ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13437	Kraus C-GV-103-12mm-1100SN Clear Brown Glass Vessel Sink and Decor Faucet Satin Nickel	Kraus	C-GV-103-12mm-1100SN	846639003124		C-GV-103-12mm-1100SN	http://www.expressdecor.com/kraus-c-gv-103-12mm-1100sn-clear-brown-glass-vessel-sink-and-decor-faucet-satin-nickel.html	200	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish glass sink and Decor vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass sink is constr	http://www.expressdecor.com/media/catalog/product/c/g/cgv10312mm1100ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13438	Kraus C-GV-103-12mm-1200CH Clear Brown Glass Vessel Sink and Millennium Faucet Chrome	Kraus	C-GV-103-12mm-1200CH	812679010446		C-GV-103-12mm-1200CH	http://www.expressdecor.com/kraus-c-gv-103-12mm-1200ch-clear-brown-glass-vessel-sink-and-millennium-faucet-chrome.html	240	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Brown glass sink and Millennium vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass sin	http://www.expressdecor.com/media/catalog/product/c/g/cgv10312mm1200ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13439	Kraus C-GV-103-12mm-1200SN Clear Brown Glass Vessel Sink and Millennium Faucet Satin Nickel	Kraus	C-GV-103-12mm-1200SN	812679010453		C-GV-103-12mm-1200SN	http://www.expressdecor.com/kraus-c-gv-103-12mm-1200sn-clear-brown-glass-vessel-sink-and-millennium-faucet-satin-nickel.html	240	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Brown glass sink and Millennium vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass sin	http://www.expressdecor.com/media/catalog/product/c/g/cgv10312mm1200ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13440	Kraus C-GV-103-12mm-1300CH Clear Brown Glass Vessel Sink and Bamboo Faucet Chrome	Kraus	C-GV-103-12mm-1300CH	812679010460		C-GV-103-12mm-1300CH	http://www.expressdecor.com/kraus-c-gv-103-12mm-1300ch-clear-brown-glass-vessel-sink-and-bamboo-faucet-chrome.html	210	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Brown glass sink and Bamboo vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass sink is	http://www.expressdecor.com/media/catalog/product/c/g/cgv10312mm1300ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13441	Kraus C-GV-103-12mm-1300SN Clear Brown Glass Vessel Sink and Bamboo Faucet Satin Nickel	Kraus	C-GV-103-12mm-1300SN	812679010477		C-GV-103-12mm-1300SN	http://www.expressdecor.com/kraus-c-gv-103-12mm-1300sn-clear-brown-glass-vessel-sink-and-bamboo-faucet-satin-nickel.html	210	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Brown glass sink and Bamboo vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass sink is	http://www.expressdecor.com/media/catalog/product/c/g/cgv10312mm1300ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13442	Kraus C-GV-103-12mm-1300AB Clear Brown Glass Vessel Sink and Bamboo Faucet Antique Brass	Kraus	C-GV-103-12mm-1300AB	812679010484		C-GV-103-12mm-1300AB	http://www.expressdecor.com/kraus-c-gv-103-12mm-1300ab-clear-brown-glass-vessel-sink-and-bamboo-faucet-antique-brass.html	210	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Brown glass sink and Bamboo vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass sink is	http://www.expressdecor.com/media/catalog/product/c/g/cgv10312mm1300ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13443	Kraus C-GV-103-12mm-1300ORB Clear Brown Glass Vessel Sink and Bamboo Faucet Oil Rubbed Bronze	Kraus	C-GV-103-12mm-1300ORB	812679010491		C-GV-103-12mm-1300ORB	http://www.expressdecor.com/kraus-c-gv-103-12mm-1300orb-clear-brown-glass-vessel-sink-and-bamboo-faucet-oil-rubbed-bronze.html	210	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Brown glass sink and Bamboo vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass sink is	http://www.expressdecor.com/media/catalog/product/c/g/cgv10312mm1300ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13444	Kraus C-GV-103-14-12mm-10CH Clear Brown 14 inch Glass Vessel Sink and Waterfall Faucet Chrome	Kraus	C-GV-103-14-12mm-10CH	812679011252		C-GV-103-14-12mm-10CH	http://www.expressdecor.com/kraus-c-gv-103-14-12mm-10ch-clear-brown-14-inch-glass-vessel-sink-and-waterfall-faucet-chrome.html	220	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Brown glass sink and matching waterfall faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass si	http://www.expressdecor.com/media/catalog/product/c/g/cgv1031412mm10ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13445	Kraus C-GV-103-14-12mm-10SN Clear Brown 14 inch Glass Vessel Sink and Waterfall Faucet Satin Nickel	Kraus	C-GV-103-14-12mm-10SN	812679011269		C-GV-103-14-12mm-10SN	http://www.expressdecor.com/kraus-c-gv-103-14-12mm-10sn-clear-brown-14-inch-glass-vessel-sink-and-waterfall-faucet-satin-nickel.html	220	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Brown glass sink and matching waterfall faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass si	http://www.expressdecor.com/media/catalog/product/c/g/cgv1031412mm10ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13446	Kraus C-GV-103-14-12mm-10AB Clear Brown 14 inch Glass Vessel Sink and Waterfall Faucet Antique Brass	Kraus	C-GV-103-14-12mm-10AB	812679011276		C-GV-103-14-12mm-10AB	http://www.expressdecor.com/kraus-c-gv-103-14-12mm-10ab-clear-brown-14-inch-glass-vessel-sink-and-waterfall-faucet-antique-brass.html	220	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Brown glass sink and matching waterfall faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass si	http://www.expressdecor.com/media/catalog/product/c/g/cgv1031412mm10ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13447	Kraus C-GV-103-14-12mm-10ORB Clear Brown 14 inch Glass Vessel Sink and Waterfall Faucet Oil Rubbed Bronze	Kraus	C-GV-103-14-12mm-10ORB	812679011283		C-GV-103-14-12mm-10ORB	http://www.expressdecor.com/kraus-c-gv-103-14-12mm-10orb-clear-brown-14-inch-glass-vessel-sink-and-waterfall-faucet-oil-rubbed-bronze.html	220	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Brown glass sink and matching waterfall faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass si	http://www.expressdecor.com/media/catalog/product/c/g/cgv1031412mm10ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13448	Kraus C-GV-103-14-12mm-10G Clear Brown 14 inch Glass Vessel Sink and Waterfall Faucet Gold	Kraus	C-GV-103-14-12mm-10G	812679011290		C-GV-103-14-12mm-10G	http://www.expressdecor.com/kraus-c-gv-103-14-12mm-10g-clear-brown-14-inch-glass-vessel-sink-and-waterfall-faucet-gold.html	220	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Brown glass sink and matching waterfall faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass si	http://www.expressdecor.com/media/catalog/product/c/g/cgv1031412mm10ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13449	Kraus C-GV-103-14-12mm-1002CH Clear Brown 14 inch Glass Vessel Sink and Sheven Faucet Chrome	Kraus	C-GV-103-14-12mm-1002CH	812679011344		C-GV-103-14-12mm-1002CH	http://www.expressdecor.com/kraus-c-gv-103-14-12mm-1002ch-clear-brown-14-inch-glass-vessel-sink-and-sheven-faucet-chrome.html	200	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Brown glass sink and Sheven vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass sink is	http://www.expressdecor.com/media/catalog/product/c/g/cgv1031412mm1002ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13450	Kraus C-GV-103-14-12mm-1002SN Clear Brown 14 inch Glass Vessel Sink and Sheven Faucet Satin Nickel	Kraus	C-GV-103-14-12mm-1002SN	812679011351		C-GV-103-14-12mm-1002SN	http://www.expressdecor.com/kraus-c-gv-103-14-12mm-1002sn-clear-brown-14-inch-glass-vessel-sink-and-sheven-faucet-satin-nickel.html	200	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Brown glass sink and Sheven vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass sink is	http://www.expressdecor.com/media/catalog/product/c/g/cgv1031412mm1002ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13451	Kraus C-GV-103-14-12mm-1002AB Clear Brown 14 inch Glass Vessel Sink and Sheven Faucet Antique Brass	Kraus	C-GV-103-14-12mm-1002AB	812679011368		C-GV-103-14-12mm-1002AB	http://www.expressdecor.com/kraus-c-gv-103-14-12mm-1002ab-clear-brown-14-inch-glass-vessel-sink-and-sheven-faucet-antique-brass.html	200	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Brown glass sink and Sheven vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass sink is	http://www.expressdecor.com/media/catalog/product/c/g/cgv1031412mm1002ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
